actions,calories,carbs,fat,name,restaurant
http://chubbygrub.com/food/10-piece-spicy-chicken-nuggets/,430,23,28,10-piece Spicy Chicken Nuggets,Wendy's
http://chubbygrub.com/food/twelve-piece-chicken-meal-mixed/,1841,1,96.4,12 Piece Chicken Meal (Mixed),El Pollo Loco
http://chubbygrub.com/food/twelve-piece-chicken-only-mixed/,1841,1,96.4,12 Piece Chicken Only (Mixed),El Pollo Loco
http://chubbygrub.com/food/two-piece-breast-and-wing/,315,0,13.7,2 Piece Breast and Wing,El Pollo Loco
http://chubbygrub.com/food/two-piece-leg-and-thigh/,299,0,18.4,2 Piece Leg and Thigh,El Pollo Loco
http://chubbygrub.com/food/three-piece-breast-and-wing/,539,1,22.4,3 Piece Breast and Wing,El Pollo Loco
http://chubbygrub.com/food/three-piece-hand-breaded-chicken-tenders-2/,260,13,13,3 Piece Hand Breaded Chicken Tenders™,Hardee's
http://chubbygrub.com/food/three-piece-leg-and-thigh/,513,0,32.9,3 Piece Leg and Thigh,El Pollo Loco
http://chubbygrub.com/food/four-piece-breast-and-wing/,630,1,27.4,4 Piece Breast and Wing,El Pollo Loco
http://chubbygrub.com/food/four-piece-leg-and-thigh/,598,0,36.8,4 Piece Leg and Thigh,El Pollo Loco
http://chubbygrub.com/food/4-piece-chicken-nuggets/,180,10,12,4-piece Chicken Nuggets,Wendy's
http://chubbygrub.com/food/half-lb-flamethrower-grillburger/,1000,40,74,1/2 lb. FlameThrower® GrillBurger,Dairy Queen
http://chubbygrub.com/food/half-lb-grillburger-with-cheese/,800,44,51,1/2 lb. GrillBurger with Cheese,Dairy Queen
http://chubbygrub.com/food/third-lb-bacon-cheese-thickburger-2/,840,49,56,1/3 LB** Bacon Cheese Thickburger®,Hardee's
http://chubbygrub.com/food/third-lb-cheeseburger-thickburger-2/,620,51,33,1/3 LB** Cheeseburger Thickburger®,Hardee's
http://chubbygrub.com/food/third-lb-frisco-thickburger-2/,930,44,64,1/3 LB** Frisco Thickburger®,Hardee's
http://chubbygrub.com/food/third-lb-low-carb-thickburger-2/,470,9,36,1/3 LB** Low Carb Thickburger®,Hardee's
http://chubbygrub.com/food/third-lb-mushroom-and-swiss-thickburger-2/,650,47,36,1/3 LB** Mushroom & Swiss Thickburger®,Hardee's
http://chubbygrub.com/food/third-lb-original-thickburger-2/,860,52,58,1/3 LB** Original Thickburger®,Hardee's
http://chubbygrub.com/food/fourth-lb-bacon-cheese-grillburger/,630,44,37,1/4 lb. Bacon Cheese GrillBurger™,Dairy Queen
http://chubbygrub.com/food/fourth-lb-grillburger-with-cheese/,540,44,30,1/4 lb. GrillBurger with Cheese,Dairy Queen
http://chubbygrub.com/food/fourth-lb-mushroom-swiss-grillburger/,570,39,35,1/4 lb. Mushroom Swiss GrillBurger,Dairy Queen
http://chubbygrub.com/food/two-thirds-lb-double-thickburger-2/,1150,53,78,2/3 LB** Double Thickburger®,Hardee's
http://chubbygrub.com/food/two-thirds-lb-monster-thickburger-2/,1290,47,92,2/3 LB** Monster Thickburger®,Hardee's
http://chubbygrub.com/food/a1-peppercorn-burger/,1029,69,59,A.1.® Peppercorn Burger,Red Robin Gourmet Burgers
http://chubbygrub.com/food/4-piece-spicy-chicken-nuggets/,170,9,11,4-piece Spicy Chicken Nuggets,Wendy's
http://chubbygrub.com/food/5-chicken-fingers/,334,17,20,5 Chicken Fingers,Charley's Grilled Subs
http://chubbygrub.com/food/five-piece-hand-breaded-chicken-tenders-2/,440,21,21,5 Piece Hand Breaded Chicken Tenders™,Hardee's
http://chubbygrub.com/food/6-piece-chicken-nuggets/,270,14,18,6-piece Chicken Nuggets,Wendy's
http://chubbygrub.com/food/6-piece-spicy-chicken-nuggets/,260,14,17,6-piece Spicy Chicken Nuggets,Wendy's
http://chubbygrub.com/food/eight-piece-chicken-meal-mixed/,1228,1,64.2,8 Piece Chicken Meal (Mixed),El Pollo Loco
http://chubbygrub.com/food/eight-piece-chicken-only-mixed/,1228,1,64.2,8 Piece Chicken Only (Mixed),El Pollo Loco
http://chubbygrub.com/food/aloha-chicken/,492,61,3,Aloha Chicken,FATZ
http://chubbygrub.com/food/baja-chicken-quesadilla-2/,1503,57,95,Baja Chicken Quesadilla,Ruby Tuesday
http://chubbygrub.com/food/barbecue-grilled-chicken/,295,16,4,Barbecue Grilled Chicken,Ruby Tuesday
http://chubbygrub.com/food/barbecue-grilled-chicken-fandt/,390,25,9,Barbecue Grilled Chicken – F&T,Ruby Tuesday
http://chubbygrub.com/food/black-pepper-chicken-2/,200,13,10,Black Pepper Chicken,Panda Express
http://chubbygrub.com/food/blackened-tenders-3-pcs/,170,2,2,Blackened Tenders (3 Pcs),Popeye's
http://chubbygrub.com/food/bonafide-mild-chicken-breast/,440,16,27,Bonafide Mild Chicken (Breast),Popeye's
http://chubbygrub.com/food/bonafide-mild-chicken-leg/,160,5,9,Bonafide Mild Chicken (Leg),Popeye's
http://chubbygrub.com/food/bonafide-mild-chicken-thigh/,280,7,21,Bonafide Mild Chicken (Thigh),Popeye's
http://chubbygrub.com/food/bonafide-mild-chicken-wing/,210,8,14,Bonafide Mild Chicken (Wing),Popeye's
http://chubbygrub.com/food/bonafide-spicy-chicken-breast/,420,13,27,Bonafide Spicy Chicken (Breast),Popeye's
http://chubbygrub.com/food/bonafide-spicy-chicken-leg/,170,5,10,Bonafide Spicy Chicken (Leg),Popeye's
http://chubbygrub.com/food/bonafide-spicy-chicken-thigh/,260,8,18,Bonafide Spicy Chicken (Thigh),Popeye's
http://chubbygrub.com/food/aged-cheddar-bacon-burger/,1042,36,75,Aged Cheddar Bacon Burger,Outback Steakhouse
http://chubbygrub.com/food/all-american-patty-melt/,1315,60,98,All-American Patty Melt,Red Robin Gourmet Burgers
http://chubbygrub.com/food/alpine-swiss-burger/,1017,60,65,Alpine Swiss Burger*,Ruby Tuesday
http://chubbygrub.com/food/angus-bacon-and-cheese/,790,63,39,Angus Bacon & Cheese,McDonald's
http://chubbygrub.com/food/angus-deluxe/,750,61,39,Angus Deluxe,McDonald's
http://chubbygrub.com/food/angus-mushroom-and-swiss/,770,59,40,Angus Mushroom & Swiss,McDonald's
http://chubbygrub.com/food/avocado-burger-on-wheat-bun-with-fries/,1570,138,90,Avocado Burger on Wheat Bun w/ fries,Chili's
http://chubbygrub.com/food/avocado-grilled-chicken-sandwich/,936,56,47,Avocado Grilled Chicken Sandwich,Ruby Tuesday
http://chubbygrub.com/food/avocado-turkey-burger/,968,57,61,Avocado Turkey Burger,Ruby Tuesday
http://chubbygrub.com/food/bacon-burger/,780,39,50,Bacon Burger,Five Guys Burgers and Fries
http://chubbygrub.com/food/bacon-cheddar-burger/,860,44,57,Bacon Cheddar Burger,Buffalo Wild Wings
http://chubbygrub.com/food/bacon-cheddar-burger-add-choices/,880,45,49,Bacon Cheddar Burger (add choices),Denny's
http://chubbygrub.com/food/bacon-cheddar-cheeseburger/,970,51,60,Bacon Cheddar Cheeseburger,Applebee's
http://chubbygrub.com/food/bacon-cheeseburger/,330,28,16,Bacon Cheeseburger,Burger King
http://chubbygrub.com/food/bacon-cheeseburger-2/,920,40,62,Bacon Cheeseburger,Five Guys Burgers and Fries
http://chubbygrub.com/food/bacon-cheeseburger-3/,1007,58,67,Bacon Cheeseburger*,Ruby Tuesday
http://chubbygrub.com/food/bacon-slamburger-add-choices/,1010,56,58,Bacon Slamburger™ (add choices),Denny's
http://chubbygrub.com/food/bonafide-spicy-chicken-wing/,210,8,14,Bonafide Spicy Chicken (Wing),Popeye's
http://chubbygrub.com/food/breaded-tenders-each/,170,15,11,Breaded Tenders (each),Buffalo Wild Wings
http://chubbygrub.com/food/breast/,440,12,26,Breast,Bojangle's Famous Chicken 'n Biscuits
http://chubbygrub.com/food/bruschetta-chicken/,850,56,42,Bruschetta Chicken,Applebee's
http://chubbygrub.com/food/buffalo-chicken-minis/,763,89,36,Buffalo Chicken Minis,Ruby Tuesday
http://chubbygrub.com/food/bacon-ultimate-cheeseburger/,920,45,63,Bacon Ultimate Cheeseburger™,Jack in the Box
http://chubbygrub.com/food/baconator/,940,41,56,Baconator®,Wendy's
http://chubbygrub.com/food/bacon-n-beef-bacon-and-egg-cheeseburger-withbacon-patty-2/,1010,50,66,Bacon’N Beef™ Bacon & Egg Cheeseburger w/Bacon Patty,IHOP
http://chubbygrub.com/food/bacon-n-beef-bacon-and-egg-cheeseburger-withbeef-patty-2/,970,48,63,Bacon’N Beef™ Bacon & Egg Cheeseburger w/Beef Patty,IHOP
http://chubbygrub.com/food/bacon-n-beef-bacon-cheeseburger-withbacon-patty-2/,900,48,58,Bacon’N Beef™ Bacon Cheeseburger w/Bacon Patty,IHOP
http://chubbygrub.com/food/bacon-n-beef-bacon-cheeseburger-withbeef-patty-2/,860,47,55,Bacon’N Beef™ Bacon Cheeseburger w/Beef Patty,IHOP
http://chubbygrub.com/food/bacon-n-beef-cheeseburger-withbacon-patty-2/,830,48,53,Bacon’N Beef™ Cheeseburger w/Bacon Patty,IHOP
http://chubbygrub.com/food/bacon-n-beef-cheeseburger-withbeef-patty-2/,780,46,50,Bacon’N Beef™ Cheeseburger w/Beef Patty,IHOP
http://chubbygrub.com/food/bacon-n-beef-mega-mushroom-burger-withbacon-patty-2/,970,52,65,Bacon’N Beef™ Mega Mushroom Burger w/Bacon Patty,IHOP
http://chubbygrub.com/food/bacon-n-beef-mega-mushroom-burger-withbeef-patty-2/,920,50,62,Bacon’N Beef™ Mega Mushroom Burger w/Beef Patty,IHOP
http://chubbygrub.com/food/bbq-pulled-pork-sliders/,1030,90,48,BBQ Pulled Pork Sliders,Applebee's
http://chubbygrub.com/food/better-cheddar-bacon-burger/,980,55,57,Better Cheddar Bacon Burger,O'Charley's
http://chubbygrub.com/food/big-cheeseburger/,570,43,34,Big Cheeseburger,Jack in the Box
http://chubbygrub.com/food/big-cheeseburger-2/,570,43,34,Big Cheeseburger,Jack in the Box
http://chubbygrub.com/food/big-hamburger/,490,,18,Big Hamburger,Carl's Jr.
http://chubbygrub.com/food/big-jack-daddy-burger/,900,53,56,Big Jack Daddy Burger,Buffalo Wild Wings
http://chubbygrub.com/food/big-mac/,540,45,29,Big Mac®,McDonald's
http://chubbygrub.com/food/big-mouth-burger-bites-with-fries/,970,80,58,Big Mouth Burger Bites w/ Fries,Chili's
http://chubbygrub.com/food/big-mouth-bites-with-ranch-with-fries/,2120,163,133,Big Mouth® Bites w/ Ranch with fries,Chili's
http://chubbygrub.com/food/big-n-tasty/,460,37,24,Big N’ Tasty®,McDonald's
http://chubbygrub.com/food/big-n-tasty-with-cheese/,510,38,28,Big N’ Tasty® with Cheese,McDonald's
http://chubbygrub.com/food/bk-toppers-deluxe-cheeseburger/,420,30,26,BK Toppers™ Deluxe Cheeseburger,Burger King
http://chubbygrub.com/food/bk-toppers-mushroom-and-swiss/,410,27,27,BK Toppers™ Mushroom and Swiss,Burger King
http://chubbygrub.com/food/three-quarter-lb-popcorn-shrimp/,880,88,44,3/4 lb Popcorn Shrimp,Buffalo Wild Wings
http://chubbygrub.com/food/buttermilk-ranch-hb-chicken-tender-wrapper/,360,,23,Buttermilk Ranch HB Chicken™ Tender Wrapper,Carl's Jr.
http://chubbygrub.com/food/carmelas-chicken-2/,930,111,31,Carmela’S Chicken,Romano's Macaroni Grill
http://chubbygrub.com/food/chick-n-strips/,360,17,17,Chick-n-Strips,Chick-fil-A
http://chubbygrub.com/food/chick-strip-basket-fourpc-with-country-gravy/,1030,105,53,Chick. Strip Basket – 4pc w/ Country Gravy,Dairy Queen
http://chubbygrub.com/food/chick-strip-basket-sixpc-with-country-gravy/,1260,121,66,Chick. Strip Basket – 6pc w/ Country Gravy,Dairy Queen
http://chubbygrub.com/food/chicken-sausage-jambalaya/,220,20,11,Chicken & Sausage Jambalaya,Popeye's
http://chubbygrub.com/food/chicken-bella/,405,8,18,Chicken Bella,Ruby Tuesday
http://chubbygrub.com/food/chicken-bella-2/,405,8,18,Chicken Bella,Ruby Tuesday
http://chubbygrub.com/food/chicken-bella-fandt/,500,17,23,Chicken Bella – F&T,Ruby Tuesday
http://chubbygrub.com/food/chicken-cordon-bleu-crispy/,620,51,30,Chicken Cordon Bleu – Crispy,Arby's
http://chubbygrub.com/food/chicken-cordon-bleu-roast/,490,40,21,Chicken Cordon Bleu – Roast,Arby's
http://chubbygrub.com/food/chicken-crispers-with-honey-mustard/,1350,129,68,Chicken Crispers® w/ Honey Mustard,Chili's
http://chubbygrub.com/food/chicken-fajita-pita-made-with-whole-grain-no-salsa/,320,33,11,Chicken Fajita Pita made w/ Whole Grain (no salsa),Jack in the Box
http://chubbygrub.com/food/chicken-fajita-pita-made-with-whole-grain-no-salsa-2/,320,33,11,Chicken Fajita Pita made w/ Whole Grain (no salsa),Jack in the Box
http://chubbygrub.com/food/chicken-fajita-pita-made-with-whole-grain-with-salsa/,330,35,11,Chicken Fajita Pita made w/ Whole Grain (w/ salsa),Jack in the Box
http://chubbygrub.com/food/chicken-fresco/,397,10,19,Chicken Fresco,Ruby Tuesday
http://chubbygrub.com/food/chicken-fried-chicken/,1230,112,59,Chicken Fried Chicken,Applebee's
http://chubbygrub.com/food/chicken-livers-10/,1190,65,80,Chicken Livers (10),Popeye's
http://chubbygrub.com/food/chicken-parmesan-stack/,1690,130,95,Chicken Parmesan Stack,Applebee's
http://chubbygrub.com/food/chicken-pot-pie/,790,66,45,Chicken Pot Pie,KFC
http://chubbygrub.com/food/chicken-pot-pie-2/,981,77,56,Chicken Pot Pie,FATZ
http://chubbygrub.com/food/chicken-quesadilla-basket/,1160,110,60,Chicken Quesadilla Basket,Dairy Queen
http://chubbygrub.com/food/bk-toppers-western-bbq-cheeseburger/,400,39,23,BK Toppers™ Western BBQ Cheeseburger,Burger King
http://chubbygrub.com/food/bk-veggie-burger/,410,44,16,BK Veggie® Burger,Burger King
http://chubbygrub.com/food/bk-veggie-burger-with-cheese/,450,44,20,BK Veggie® Burger  w/ Cheese,Burger King
http://chubbygrub.com/food/bk-veggie-burger-without-mayo/,320,43,7,BK Veggie® Burger  w/o Mayo,Burger King
http://chubbygrub.com/food/bk-double-stacker/,500,28,31,BK® Double Stacker,Burger King
http://chubbygrub.com/food/bk-quad-stacker/,800,30,55,BK® Quad Stacker,Burger King
http://chubbygrub.com/food/bk-single-stacker/,380,28,22,BK® Single Stacker,Burger King
http://chubbygrub.com/food/bk-triple-stacker/,650,29,43,BK® Triple Stacker,Burger King
http://chubbygrub.com/food/bkchefs-choice-burger/,770,41,50,BK®Chef’s Choice Burger,Burger King
http://chubbygrub.com/food/black-and-bleu-burger/,770,44,51,Black & Bleu Burger,Buffalo Wild Wings
http://chubbygrub.com/food/black-jack-bacon-burger/,752,39,50,Black Jack Bacon Burger,FATZ
http://chubbygrub.com/food/bleu-ribbon-burger/,1001,70,57,Bleu Ribbon Burger,Red Robin Gourmet Burgers
http://chubbygrub.com/food/three-chocolate-chip-pancakes-2/,550,85,19,(3) Chocolate Chip Pancakes,IHOP
http://chubbygrub.com/food/three-cinn-a-stack-pancakes-2/,690,106,23,(3) CINN-A-STACK® Pancakes,IHOP
http://chubbygrub.com/food/three-cinnamon-apple-pancakes-2/,510,86,13,(3) Cinnamon Apple Pancakes,IHOP
http://chubbygrub.com/food/three-double-blueberry-pancakes-2/,640,117,13,(3) Double Blueberry Pancakes,IHOP
http://chubbygrub.com/food/three-harvest-grain-n-nut-pancakes-2/,700,71,39,(3) Harvest Grain ‘N Nut® Pancakes,IHOP
http://chubbygrub.com/food/three-new-york-cheesecake-pancakes-2/,850,118,34,(3) New York Cheesecake Pancakes,IHOP
http://chubbygrub.com/food/three-original-buttermilk-pancakes-2/,490,69,18,(3) Original Buttermilk Pancakes,IHOP
http://chubbygrub.com/food/three-strawberry-banana-pancakes-2/,600,109,13,(3) Strawberry Banana Pancakes,IHOP
http://chubbygrub.com/food/three-strawberry-pancakes-2/,520,87,13,(3) Strawberry Pancakes,IHOP
http://chubbygrub.com/food/2-pieces-of-toast/,160,30,4,2 pieces of Toast,Charley's Grilled Subs
http://chubbygrub.com/food/2-sausage-biscuits/,840,66,54,2 Sausage Biscuits,Bojangle's Famous Chicken 'n Biscuits
http://chubbygrub.com/food/4-oz-hash-browns/,200,27,9,4 oz. Hash Browns,Charley's Grilled Subs
http://chubbygrub.com/food/8-grain-bagel-lf-vg/,330,72,2,"8-Grain Bagel – LF, VG",Corner Bakery Cafe
http://chubbygrub.com/food/add-one-country-style-ham-slice-2/,160,2,4,Add (1) Country Style Ham Slice,IHOP
http://chubbygrub.com/food/add-one-portuguese-sausage-link-2/,380,2,34,Add (1) Portuguese Sausage Link,IHOP
http://chubbygrub.com/food/add-two-canadian-style-bacon-slices-2/,120,2,5,Add (2) Canadian Style Bacon Slices,IHOP
http://chubbygrub.com/food/add-two-pork-chops-2/,210,2,6,Add (2) Pork Chops,IHOP
http://chubbygrub.com/food/add-two-pork-sausage-patties-2/,300,0,27,Add (2) Pork Sausage Patties,IHOP
http://chubbygrub.com/food/add-two-smoked-sausage-links-2/,460,5,41,Add (2) Smoked Sausage Links,IHOP
http://chubbygrub.com/food/alfredo-dipping-sauce/,410,8,38,Alfredo Dipping Sauce,Olive Garden
http://chubbygrub.com/food/alice-springs-chicken-quesadillas-regular/,391,22,24,Alice Springs Chicken Quesadillas ® Regular,Outback Steakhouse
http://chubbygrub.com/food/alice-springs-chicken-quesadillas-small/,471,24,32,Alice Springs Chicken Quesadillas ® Small,Outback Steakhouse
http://chubbygrub.com/food/appetizer-sampler/,2375,169,162,Appetizer Sampler,Applebee's
http://chubbygrub.com/food/appetizer-sampler-3/,1780,163,99,Appetizer Sampler,IHOP
http://chubbygrub.com/food/asian-chicken-lettuce-wraps/,61,1,1,Asian Chicken Lettuce Wraps,Ruby Tuesday
http://chubbygrub.com/food/aussie-cheese-fries-regular/,327,23,22,Aussie Cheese Fries Regular,Outback Steakhouse
http://chubbygrub.com/food/aussie-cheese-fries-small/,427,27,31,Aussie Cheese Fries Small,Outback Steakhouse
http://chubbygrub.com/food/authentic-spinach-and-artichoke-dip/,780,86,44,Authentic Spinach & Artichoke Dip,O'Charley's
http://chubbygrub.com/food/baja-chicken-quesadilla/,376,14,24,Baja Chicken Quesadilla,Ruby Tuesday
http://chubbygrub.com/food/baja-chicken-tacos/,712,41,40,Baja Chicken Tacos,Ruby Tuesday
http://chubbygrub.com/food/baked-prosciutto-and-mozzarella/,800,53,46,Baked Prosciutto & Mozzarella,Romano's Macaroni Grill
http://chubbygrub.com/food/chicken-sandwich/,410,42,21,Chicken Sandwich,Jack in the Box
http://chubbygrub.com/food/chicken-sandwich-with-bacon/,470,42,25,Chicken Sandwich with Bacon,Jack in the Box
http://chubbygrub.com/food/chicken-selects-premium-breast-strips/,400,23,24,Chicken Selects® Premium Breast Strips,McDonald's
http://chubbygrub.com/food/chicken-selects-premium-breast-strips-2/,660,39,40,Chicken Selects® Premium Breast Strips,McDonald's
http://chubbygrub.com/food/chicken-stars-4-pieces/,170,,10,Chicken Stars™ (4 pieces),Carl's Jr.
http://chubbygrub.com/food/chicken-stars-6-pieces/,260,,16,Chicken Stars™ (6 pieces),Carl's Jr.
http://chubbygrub.com/food/chicken-stars-9-pieces/,390,,23,Chicken Stars™ (9 pieces),Carl's Jr.
http://chubbygrub.com/food/chicken-strips-crispy-4-pc/,560,53,24,"Chicken Strips, Crispy 4 pc.",Jack in the Box
http://chubbygrub.com/food/chicken-strips-grilled-4-pc/,250,5,7,"Chicken Strips, Grilled 4 pc.",Jack in the Box
http://chubbygrub.com/food/chicken-strips-3-pieces/,500,32,29,Chicken Strips- 3 pieces,A&W Restaurants
http://chubbygrub.com/food/chicken-tenders-traditional/,113,4,5,Chicken Tenders – Traditional,Ruby Tuesday
http://chubbygrub.com/food/chicken-tenders-basket/,102,85,60,Chicken Tenders Basket,Applebee's
http://chubbygrub.com/food/chicken-tenders-platter/,1320,107,78,Chicken Tenders Platter,Applebee's
http://chubbygrub.com/food/chicken-tenders-20-pc/,950,50,55,Chicken Tenders® (20 pc),Burger King
http://chubbygrub.com/food/chicken-tenders-4-pc/,190,10,11,Chicken Tenders® (4 pc),Burger King
http://chubbygrub.com/food/chicken-tenders-6-pc/,290,15,17,Chicken Tenders® (6 pc),Burger King
http://chubbygrub.com/food/chicken-tenders-8-pc/,380,20,22,Chicken Tenders® (8 pc),Burger King
http://chubbygrub.com/food/chicken-tenders-sandwich/,440,35,28,Chicken Tenders® Sandwich,Burger King
http://chubbygrub.com/food/chicken-teriyaki-bowl/,580,106,5,Chicken Teriyaki Bowl,Jack in the Box
http://chubbygrub.com/food/chicken-teriyaki-bowl-2/,690,133,6,Chicken Teriyaki Bowl,Jack in the Box
http://chubbygrub.com/food/chicken-three-ways/,1053,86,41,Chicken Three Ways,Ruby Tuesday
http://chubbygrub.com/food/boston-blue-burger/,1165,82,72,Boston Blue Burger*,Ruby Tuesday
http://chubbygrub.com/food/boston-blue-triple-prime-burger/,1204,73,79,Boston Blue Triple Prime Burger*,Ruby Tuesday
http://chubbygrub.com/food/buffalo-chicken-burger/,888,70,49,Buffalo Chicken Burger,Ruby Tuesday
http://chubbygrub.com/food/burnin-love-burger/,931,54,60,Burnin Love Burger,Red Robin Gourmet Burgers
http://chubbygrub.com/food/cheeseburger/,300,28,14,Cheeseburger,Burger King
http://chubbygrub.com/food/cheeseburger-2/,780,44,51,Cheeseburger,Buffalo Wild Wings
http://chubbygrub.com/food/cheeseburger-3/,840,40,55,Cheeseburger,Five Guys Burgers and Fries
http://chubbygrub.com/food/cheeseburger-4/,300,33,12,Cheeseburger,McDonald's
http://chubbygrub.com/food/cheeseburger-5/,420,37,21,Cheeseburger,A&W Restaurants
http://chubbygrub.com/food/cheeseburger-6/,940,52,58,Cheeseburger,Applebee's
http://chubbygrub.com/food/cheeseburger-protein-style-bun-replaced-with-lettuce/,330,11,25,Cheeseburger – Protein® Style (Bun replaced with Lettuce),In-N-Out Burger
http://chubbygrub.com/food/cheeseburger-sliders/,1270,82,82,Cheeseburger Sliders,Applebee's
http://chubbygrub.com/food/add-two-taylor-ham-slices-2/,360,2,32,Add (2) Taylor Ham® Slices,IHOP
http://chubbygrub.com/food/add-three-buttermilk-pancakes-2/,490,69,18,Add (3) Buttermilk Pancakes,IHOP
